district_code,district,year,month,lst,night_lst
17720,Damoh,2023.0,11.0,29.59553822279437,14.211554548208197
17720,Damoh,2023.0,12.0,23.18282317798776,10.969486267357675
17720,Damoh,2024.0,1.0,21.157252961604787,13.474876086375714
17720,Damoh,2024.0,2.0,26.68828527090366,15.94690103836581
17720,Damoh,2024.0,3.0,37.53822878791562,21.50358900919597
17720,Damoh,2024.0,4.0,42.906237210093146,21.296478474095498
17720,Damoh,2024.0,5.0,40.71040278796425,25.24487217464443
17720,Damoh,2024.0,6.0,41.85704639483215,27.729202993078985
17720,Damoh,2024.0,7.0,31.05299684632105,23.82541857895446
17720,Damoh,2024.0,8.0,28.11090075195825,23.67143479026703
17720,Damoh,2024.0,9.0,29.312366665856995,20.751381504929
17720,Damoh,2024.0,10.0,31.68139589576713,21.43642703046672
17720,Damoh,2024.0,11.0,26.8574785729897,15.049607859462196
17720,Damoh,2024.0,12.0,21.902861490637992,12.520473462593054
17720,Damoh,2025.0,1.0,20.79128272579353,12.796563169517814
17720,Damoh,2025.0,2.0,26.892344910994087,14.539087466113893
17720,Damoh,2025.0,3.0,35.88629098768735,20.5943714566071
17720,Damoh,2025.0,4.0,42.31089522791843,25.048866242038248
17720,Damoh,2025.0,5.0,39.0330299681863,25.694030613069557
17720,Damoh,2025.0,6.0,39.67427510989133,27.376171243367395
17720,Damoh,2025.0,7.0,28.501933885924625,23.373489378500764
17720,Damoh,2025.0,8.0,28.025855600555246,23.98658217986061
17720,Damoh,2025.0,9.0,28.47510745789788,22.594440652381376
17720,Damoh,2025.0,10.0,29.21865688126882,20.355119058624638
17720,Damoh,2025.0,11.0,24.204453996162936,14.938913866328908
17720,Damoh,2025.0,12.0,19.607549923500983,12.14223237885465
17721,Datia,2017.0,1.0,21.764647906755066,11.33488572275319
17721,Datia,2017.0,2.0,25.91013433780103,11.703106487563051
17721,Datia,2017.0,3.0,35.459863962073314,16.646349946217306
17721,Datia,2017.0,4.0,44.68714275760392,21.8062640082088
17721,Datia,2017.0,5.0,44.900012973910094,25.209879612105137
17721,Datia,2017.0,6.0,43.09435905261189,27.214170165127385
17721,Datia,2017.0,7.0,33.9326562560099,24.672116608900488
17721,Datia,2017.0,8.0,33.205305025223765,23.581014192765632
17721,Datia,2017.0,9.0,35.82345230032582,24.554536908115605
17721,Datia,2017.0,10.0,38.94101299620685,19.131631982145027
17721,Datia,2017.0,11.0,30.48780469178953,17.624770767099243
17721,Datia,2017.0,12.0,25.21505326131488,10.134356436114336
17721,Datia,2018.0,1.0,22.552973073910884,10.965567169414276
