district_code,district,year,month,lst,night_lst,ndvi
17725,East Nimar,2024,8,26.98682961898274,21.98983650353715,0.6250375895737783
17725,East Nimar,2024,9,29.587845135921388,21.50784610401164,0.5605407740765233
17725,East Nimar,2024,10,31.316040801975905,23.60007467778285,0.5138999678121804
17725,East Nimar,2024,11,27.62526858723446,19.11081632653065,0.4278017111817931
17725,East Nimar,2024,12,24.68619307994527,17.681765005903383,0.5005972743079891
17725,East Nimar,2025,1,23.189534826157328,15.694328529376389,0.5720662870325334
17725,East Nimar,2025,2,29.48034698917769,19.3273565318608,0.4199630005400328
17725,East Nimar,2025,3,37.0428527634362,23.346866898954737,0.2675539750454594
17725,East Nimar,2025,4,40.72264229071508,26.49182137628113,0.2433785298109135
17725,East Nimar,2025,5,38.796934419907686,26.572897859257807,0.324353396656446
17725,East Nimar,2025,6,34.32129687687677,26.069275370821035,0.2522592229226288
17725,East Nimar,2025,7,26.941285684459054,19.837154943022547,0.519724455724078
17725,East Nimar,2025,8,28.66090684247673,22.235923326702988,0.4383645099835474
17725,East Nimar,2025,9,27.52068648338261,22.98012345058929,0.5329213711576315
17725,East Nimar,2025,10,29.01913840936288,19.70668978289575,0.569791896058583
17725,East Nimar,2025,11,25.810012483155965,19.41531836796605,0.5090161781776744
17725,East Nimar,2025,12,22.09001947605756,17.873982345970283,0.5527262042322938
17726,Guna,2018,1,26.92089185822168,11.517155289330953,0.5439031970823757
17726,Guna,2018,2,31.81662556121462,15.49298754318018,0.4628653383476357
17726,Guna,2018,3,43.26461158957186,18.11909515539855,0.2825137419810788
17726,Guna,2018,4,46.64136898299814,20.820039697630225,0.2225178216824058
17726,Guna,2018,5,47.08204967056045,26.434233435434503,0.2025239146506398
17726,Guna,2018,6,39.72458612096009,24.845737927022306,0.2582737515917296
17726,Guna,2018,7,37.01165457175762,17.845890704044646,0.3057054326241461
17726,Guna,2018,8,26.645903915091065,21.929638081784784,0.2938530012303131
17726,Guna,2018,9,33.12454885986229,19.236580972906435,0.5930738186270496
17726,Guna,2018,10,37.43072376876805,18.01564895821345,0.3966235521554959
17726,Guna,2018,11,33.50371235470174,13.90806701387291,0.3759836199274108
17726,Guna,2018,12,25.2046529450479,10.62181818181821,0.4888888067444306
17726,Guna,2019,1,23.616897910682777,10.298571428571458,0.5703789958691845
17726,Guna,2019,2,26.76562043083459,12.91681041632115,0.5748492242449994
17726,Guna,2019,3,38.662455369303416,15.1386751453169,0.347077152667477
17726,Guna,2019,4,47.1053987309684,24.556842105263183,0.2347997600791469
17726,Guna,2019,5,48.24772742833003,26.31323426474741,0.2297711575619437
17726,Guna,2019,6,45.61688096356613,27.76937482150037,0.2521537981685098
17726,Guna,2019,7,36.27630066217103,20.49807406290067,0.4236612259869433
17726,Guna,2019,8,26.612167942400543,21.478978926296914,0.5340190795243898
17726,Guna,2019,9,29.09910876777824,21.069650609153605,0.5879580854097736
17726,Guna,2019,10,32.96144803946386,18.071122810989102,0.4901237950532188
17726,Guna,2019,11,31.151298746928514,17.834680485447354,0.411808715908579
17726,Guna,2019,12,23.63458958369869,9.010613943390188,0.5508453260625987
17726,Guna,2020,1,21.87830319604007,10.515486928398191,0.6622847192325704
17726,Guna,2020,2,27.19625093124548,16.038643174560672,0.6511118923991585
17726,Guna,2020,3,35.42142016836572,18.390985751261177,0.4471052285219126
17726,Guna,2020,4,46.65235293089232,20.99905940666444,0.2540450773478059
17726,Guna,2020,5,48.70170235336524,23.85223257132448,0.2479439353011854
17726,Guna,2020,6,37.62372106794469,24.13172640677254,0.3242224552976268
17726,Guna,2020,7,33.50288601498737,22.946967912039582,0.6903163783066115
17726,Guna,2020,8,29.187996762577043,21.952420535053417,0.5622826644543176
17726,Guna,2020,9,34.01443416651487,21.791718158994577,0.5632298149793773
17726,Guna,2020,10,36.92384872682321,22.53995933533284,0.3667230144458311
17726,Guna,2020,11,30.59294192919658,15.527256899871658,0.4174494730134001
17726,Guna,2020,12,24.21819860892652,12.275587219343729,0.4944085528495159
17726,Guna,2021,1,24.64894185136954,15.790396190158695,0.6196851499039787
17726,Guna,2021,2,30.63007374392541,13.769174794859916,0.5412307373174094
17726,Guna,2021,3,40.300070038682165,17.92303763440863,0.3033176336390469
17726,Guna,2021,4,46.008550206608085,19.74144758600858,0.2272570500645576
17726,Guna,2021,5,45.41653540029869,23.459547356513,0.2657674006952296
17726,Guna,2021,6,38.8824608848706,22.857301488174105,0.3145717105664784
17726,Guna,2021,7,40.59811274541608,24.621388059127085,0.2756948511291981
17726,Guna,2021,8,29.469712234870684,22.18828136126497,0.5240439719222515
17726,Guna,2021,9,30.69443687106515,21.687690963469024,0.5392608049120197
17726,Guna,2021,10,32.901227225021,20.03894736842108,0.5168963147997575
17726,Guna,2021,11,30.6239460275226,16.674555669908248,0.4244528034332245
17726,Guna,2021,12,23.85232555044293,9.38364157187967,0.514731578761755
17726,Guna,2022,1,20.928028342572,10.089335749975538,0.64977281533211
17726,Guna,2022,2,26.90665148663715,14.282857142857171,0.6090017615594696
17726,Guna,2022,3,39.90313306785671,19.50737864077672,0.383582107589853
17726,Guna,2022,4,45.31554144204453,24.184705882352976,0.2373632342946732
17726,Guna,2022,5,44.71895132032418,25.51973995409248,0.2464116786589201
17726,Guna,2022,6,42.09258365418171,22.95400529974153,0.3408802768365804
17726,Guna,2022,7,33.04181374671246,23.772174968006183,0.5214460385593391
17726,Guna,2022,8,27.26296210140997,21.292266691338472,0.6803608203918928
17726,Guna,2022,9,31.21676041063342,22.240690447068825,0.598946827227135
17726,Guna,2022,10,33.66662090851203,22.27963743380115,0.4270766877387867
17726,Guna,2022,11,30.85303528778793,17.30805943740298,0.4091304316451524
17726,Guna,2022,12,25.24601655346972,13.895340043850942,0.5206072004270071
17726,Guna,2023,1,21.1029461250883,12.341834548080502,0.6287065398545151
17726,Guna,2023,2,28.378847116706137,17.506060957865127,0.6013977497845228
17726,Guna,2023,3,34.8923198431277,17.916554368194177,0.3697012906123753
17726,Guna,2023,4,43.99025036615354,18.87347926436062,0.2634259343253518
17726,Guna,2023,5,45.22368579763953,21.98365964117753,0.2713372885406582
17726,Guna,2023,6,44.59565869014864,23.17230134678581,0.2247379763434963
17726,Guna,2023,7,32.75792095946958,24.50550101875623,0.455886459558148
17726,Guna,2023,8,28.52218834365482,21.526858307926208,0.6541162147119542
17726,Guna,2023,9,31.485683707589228,22.00411660211835,0.5699178408229945
17726,Guna,2023,10,35.8194857156392,19.61577936611078,0.3946230975584335
17726,Guna,2023,11,30.29732022380343,15.698649858129071,0.3740242690909061
17726,Guna,2023,12,24.06128627768573,13.44381824220027,0.5333560934250798
17726,Guna,2024,1,21.77362006200213,12.3943319062271,0.6005206480797309
17726,Guna,2024,2,26.42088506245617,14.992573835817158,0.535966776991594
17726,Guna,2024,3,37.58533768187123,19.928606445325407,0.3340783789965255
17726,Guna,2024,4,45.14171583210342,21.21504336353446,0.2503091441163376
17726,Guna,2024,5,45.28611019404322,27.12622911449869,0.2480466615897673
17726,Guna,2024,6,44.70788967511735,27.20128386047352,0.3128090296288043
17726,Guna,2024,7,33.600801986556704,24.37353145642944,0.411866365196692
17726,Guna,2024,8,28.18888674252794,21.130241513417456,0.6814595469692135
17726,Guna,2024,9,29.69607162454889,23.456598815613564,0.6133755589911446
17726,Guna,2024,10,33.48695655165375,20.37399878012016,0.4283368132479349
17726,Guna,2024,11,27.88045842937169,16.661764705882383,0.3633170372918779
17726,Guna,2024,12,22.44477571999869,11.435155178391112,0.4759169939941512
17726,Guna,2025,1,21.11595324287727,12.561052631578972,0.6389812743588033
17726,Guna,2025,2,25.106717921589887,15.410656324582364,0.6296668853779651
17726,Guna,2025,3,34.708284269409994,16.635199111888312,0.3773449414306143
17726,Guna,2025,4,42.15243036878164,25.863157894736872,0.2324117353493174
17726,Guna,2025,5,40.10945324259532,24.040709714385866,0.25789157653972
17726,Guna,2025,6,39.98367761452269,25.862975585136624,0.1823319726686306
17726,Guna,2025,7,27.35768152822243,19.821954662348823,0.4113398037276506
17726,Guna,2025,8,28.057725536617287,22.787602172618683,0.6657286797713219
17726,Guna,2025,9,28.91971549146925,22.44022213652552,0.6164600075899478
17726,Guna,2025,10,28.869717893955634,18.67635288737548,0.4821342469813514
17726,Guna,2025,11,25.780919881590066,14.546111111111138,0.4276032485840758
17726,Guna,2025,12,20.827451159312467,12.84533333333336,0.5760351878902858
17727,Gwalior,2018,1,25.10768594997003,11.090628184552925,0.4721578857920276
17727,Gwalior,2018,2,29.595750621026937,15.608573256019469,0.421152166727568
17727,Gwalior,2018,3,39.89612352824478,19.28153789982799,0.2922078669885644
17727,Gwalior,2018,4,44.20385016763704,22.24554028551039,0.2098583631288708
17727,Gwalior,2018,5,43.6368688754263,26.60334582182928,0.1944899103529426
17727,Gwalior,2018,6,39.88585609793645,27.92134171668492,0.2350227235893334
17727,Gwalior,2018,7,40.238930153588406,24.165660765925377,0.300263326638852
17727,Gwalior,2018,8,31.20786336360964,25.554478663908714,0.5408784518394759
17727,Gwalior,2018,9,32.01132841924812,23.43868961941399,0.5524013083728749
17727,Gwalior,2018,10,35.25011811575499,19.32699399954173,0.4332923518443009
17727,Gwalior,2018,11,30.52780085622436,15.25746792175108,0.3902159061669584
17727,Gwalior,2018,12,24.0163617130308,10.404755189338074,0.4261524339377872
17727,Gwalior,2019,1,22.554026513999684,10.603613246170124,0.4908137268547582
17727,Gwalior,2019,2,23.6515079368119,13.650373343396376,0.510326781643686
17727,Gwalior,2019,3,34.18983076203051,18.96388126472234,0.4033834413053525
17727,Gwalior,2019,4,42.76908844051214,23.58992960030445,0.2392532804295573
17727,Gwalior,2019,5,46.30594935729559,25.91529531676634,0.2278625107960049
17727,Gwalior,2019,6,43.777478305230346,27.10580805327807,0.2677136587033806
17727,Gwalior,2019,7,37.5383171669711,25.918464340588365,0.4004451315666759
17727,Gwalior,2019,8,29.03054497681157,24.030608780627063,0.5492221169448167
17727,Gwalior,2019,9,29.66815413110234,22.3006630550409,0.6097925341675594
17727,Gwalior,2019,10,32.37647983644569,19.190721395432057,0.5242592407049301
17727,Gwalior,2019,11,29.56518462289137,17.03721740671313,0.4390017310424549
17727,Gwalior,2019,12,22.727782449469576,5.717175437494239,0.4426423141860619
17727,Gwalior,2020,1,21.395297284793028,10.763087211708507,0.5225288334518139
17727,Gwalior,2020,2,26.27484602439377,15.154844603169945,0.5629837168786607
17727,Gwalior,2020,3,32.05939279922855,17.338986074835542,0.4710551089544312
17727,Gwalior,2020,4,42.34498714284726,22.182302328228552,0.2854142255846073
17727,Gwalior,2020,5,44.594387824119366,27.262110906013586,0.2547150982417309
17727,Gwalior,2020,6,38.99579203048037,26.90502895528702,0.2906624607872821
17727,Gwalior,2020,7,37.225621005144376,25.616974553800272,0.4453582159967963
17727,Gwalior,2020,8,28.96122728080197,23.997030026440186,0.6162350398178689
17727,Gwalior,2020,9,34.52642434808462,24.57713207670835,0.5712204140246395
17727,Gwalior,2020,10,34.10387232008614,16.360938411996464,0.388018392619918
17727,Gwalior,2020,11,27.85862749033135,15.475609778193029,0.3604762522085206
17727,Gwalior,2020,12,25.81061612456234,12.38638919456359,0.3938578451505525
17727,Gwalior,2021,1,23.275457644931137,12.368433047432838,0.5239078356518025
17727,Gwalior,2021,2,28.750715749303424,14.825994099067795,0.5094023617733138
17727,Gwalior,2021,3,35.62608784074143,20.714034529299344,0.3698325829942299
17727,Gwalior,2021,4,43.88213103954869,20.6076381174458,0.2322137100861398
17727,Gwalior,2021,5,41.718651603716246,22.982835860493044,0.2698801493113822
17727,Gwalior,2021,6,39.61028247436418,25.609867247005603,0.2860162041045312
17727,Gwalior,2021,7,42.85278953513248,26.062408586190163,0.3268259290189719
17727,Gwalior,2021,8,32.62925292933964,24.13693316901924,0.5254880618171934
17727,Gwalior,2021,9,30.784470053213344,23.492875561135385,0.5481665067473948
17727,Gwalior,2021,10,30.12958179975621,20.52841947045906,0.5261852765985887
17727,Gwalior,2021,11,27.9139865675884,14.287452122753676,0.4672800732991815
17727,Gwalior,2021,12,22.69554482998452,11.646110627754384,0.4817325230427148
17727,Gwalior,2022,1,19.466558503683267,9.74945598835962,0.5468998177314369
17727,Gwalior,2022,2,25.98152446688972,14.761075661541128,0.5402932592422568
17727,Gwalior,2022,3,37.8794415775118,23.464614109544083,0.3973366520922988
17727,Gwalior,2022,4,44.43562171246405,24.320030864891628,0.2377235967132458
17727,Gwalior,2022,5,43.34264266000979,25.6025032107824,0.2154395615079284
17727,Gwalior,2022,6,41.83151091651544,27.97055632969467,0.3098739374073953
17727,Gwalior,2022,7,35.00703766438208,25.664577155399154,0.4801283432905526
17727,Gwalior,2022,8,31.23335466942752,23.05924866684364,0.5951769086834163
17727,Gwalior,2022,9,30.975927174206976,22.88249608895521,0.6056358287090047
17727,Gwalior,2022,10,31.149171366657512,18.562188164607413,0.5045057132636743
17727,Gwalior,2022,11,28.95857608470012,15.57744716122005,0.444189135990538
17727,Gwalior,2022,12,23.68188576934947,11.378232274741528,0.481862345911813
17727,Gwalior,2023,1,19.57541248212374,9.578691966379312,0.5490954498319418
17727,Gwalior,2023,2,27.353423794273265,17.32767055038202,0.5478272340668683
17727,Gwalior,2023,3,32.60904284108977,19.343473978053,0.4074350608664875
17727,Gwalior,2023,4,40.85602529760643,20.55640666598201,0.2658329133878886
17727,Gwalior,2023,5,42.76330735603789,26.04901517212516,0.2755350074490046
17727,Gwalior,2023,6,41.05552069361983,25.80628599389649,0.3316682172243343
17727,Gwalior,2023,7,32.581124710652965,27.02186489506548,0.4655451687853655
17727,Gwalior,2023,8,31.00274147280088,22.9529532170998,0.5440351213624173
17727,Gwalior,2023,9,31.572186458970915,24.54215968470257,0.6098460167313662
17727,Gwalior,2023,10,31.83412079978596,19.90903278706009,0.4931647629100679
17727,Gwalior,2023,11,27.996269449459547,15.916708551394311,0.4041788241795744
17727,Gwalior,2023,12,23.202682828558267,10.291790295540467,0.447306180279607
17727,Gwalior,2024,1,19.364849609229893,10.94118668718404,0.5297603084388302
17727,Gwalior,2024,2,24.40665835822169,14.163892895433095,0.5530701509581266
17727,Gwalior,2024,3,31.88020993505173,20.17616910319277,0.45835870051654
17727,Gwalior,2024,4,42.953404092994255,22.0118630859034,0.2649344473244019
17727,Gwalior,2024,5,43.69589105008892,29.17248697218273,0.2326712127135664
17727,Gwalior,2024,6,42.02518365774311,29.89370119225629,0.3523520554612084
17727,Gwalior,2024,7,33.51545117146693,27.03681453422969,0.439113919569332
17727,Gwalior,2024,8,29.38414707083396,25.45364810234417,0.6089720070027052
17727,Gwalior,2024,9,29.43461279556715,23.90760683445954,0.6697655762294659
17727,Gwalior,2024,10,30.862641503363808,22.70952286788178,0.4831585779861257
17727,Gwalior,2024,11,26.93597527075846,15.01446177237029,0.3948427264864508
17727,Gwalior,2024,12,21.30192310373278,11.327867602863709,0.4381045841285781
17727,Gwalior,2025,1,20.079687039208828,11.426497404742957,0.5397129164649582
17727,Gwalior,2025,2,24.23468252369404,16.516205863274912,0.578029515083449
17727,Gwalior,2025,3,32.34421403616562,19.257325505712984,0.4193219189000261
17727,Gwalior,2025,4,39.507101813176384,27.79333414383375,0.2584842360421298
17727,Gwalior,2025,5,39.31456741828217,25.78670715535985,0.2580629006203566
17727,Gwalior,2025,6,40.10727515685578,25.81899418239211,0.3952128476744501
17727,Gwalior,2025,7,26.755075875631142,24.950079623565035,0.4951242826617213
17727,Gwalior,2025,8,28.66917470649777,25.32566560000957,0.5912212399788663
17727,Gwalior,2025,9,29.275041214125785,24.73765138124295,0.6361328675156404
17727,Gwalior,2025,10,27.613273185195904,20.480116325304486,0.5849144169878644
17727,Gwalior,2025,11,22.69754126966011,14.802293928599267,0.4850790381345071
17727,Gwalior,2025,12,20.240598828493987,11.410816478253691,0.5004973999018888
70173,Harda,2018,1,25.70846716116131,14.02371974251966,0.6786636112091601
70173,Harda,2018,2,30.49449832413198,16.982270021645057,0.5385400561231931
70173,Harda,2018,3,42.09782753001571,17.808710639699832,0.2779222662779096
70173,Harda,2018,4,46.95423434902744,23.64768004459313,0.2694211773234141
70173,Harda,2018,5,45.58775772670548,25.43137629800563,0.2541197932828912
70173,Harda,2018,6,39.27472213290314,23.08146417018168,0.3243269410617244
70173,Harda,2018,7,33.13312644160181,22.746991504605376,0.2982319529429222
70173,Harda,2018,8,28.368830929864355,20.216561651278887,0.3974668973366809
70173,Harda,2018,9,33.342856856344085,20.012428232898177,0.5797822185508151
70173,Harda,2018,10,37.55269893779948,20.10487498150617,0.4326450005070668
70173,Harda,2018,11,33.56149024181555,16.18172142803685,0.4616865707025404
70173,Harda,2018,12,24.16320028121885,14.54201261897126,0.65808261712182
70173,Harda,2019,1,23.11366880487448,12.05363636363639,0.6658449558384759
70173,Harda,2019,2,28.736387929390144,18.08672740075701,0.559663493659186
70173,Harda,2019,3,39.78522609231171,17.880436373944836,0.2843651675657873
70173,Harda,2019,4,47.73707492083916,24.675000000000026,0.2829175057810268
70173,Harda,2019,5,48.050842032405576,26.652820183878585,0.2783790284849702
