district_code,district,year,month,total_population
17726,Guna,2023,10,1429949.4
17726,Guna,2023,11,1429949.4
17726,Guna,2023,12,1429949.4
17726,Guna,2024,1,1442091.2
17726,Guna,2024,2,1442091.2
17726,Guna,2024,3,1442091.2
17726,Guna,2024,4,1442091.2
17726,Guna,2024,5,1442091.2
17726,Guna,2024,6,1442091.2
17726,Guna,2024,7,1442091.2
17726,Guna,2024,8,1442091.2
17726,Guna,2024,9,1442091.2
17726,Guna,2024,10,1442091.2
17726,Guna,2024,11,1442091.2
17726,Guna,2024,12,1442091.2
17726,Guna,2025,1,1454233.0
17726,Guna,2025,2,1454233.0
17726,Guna,2025,3,1454233.0
17726,Guna,2025,4,1454233.0
17726,Guna,2025,5,1454233.0
17726,Guna,2025,6,1454233.0
17726,Guna,2025,7,1454233.0
17726,Guna,2025,8,1454233.0
17726,Guna,2025,9,1454233.0
17726,Guna,2025,10,1454233.0
17726,Guna,2025,11,1454233.0
17726,Guna,2025,12,1454233.0
17727,Gwalior,2015,1,2259890.0
17727,Gwalior,2015,2,2259890.0
17727,Gwalior,2015,3,2259890.0
17727,Gwalior,2015,4,2259890.0
17727,Gwalior,2015,5,2259890.0
17727,Gwalior,2015,6,2259890.0
17727,Gwalior,2015,7,2259890.0
17727,Gwalior,2015,8,2259890.0
17727,Gwalior,2015,9,2259890.0
17727,Gwalior,2015,10,2259890.0
17727,Gwalior,2015,11,2259890.0
17727,Gwalior,2015,12,2259890.0
17727,Gwalior,2016,1,2287005.8
17727,Gwalior,2016,2,2287005.8
17727,Gwalior,2016,3,2287005.8
17727,Gwalior,2016,4,2287005.8
17727,Gwalior,2016,5,2287005.8
17727,Gwalior,2016,6,2287005.8
17727,Gwalior,2016,7,2287005.8
17727,Gwalior,2016,8,2287005.8
17727,Gwalior,2016,9,2287005.8
17727,Gwalior,2016,10,2287005.8
17727,Gwalior,2016,11,2287005.8
17727,Gwalior,2016,12,2287005.8
17727,Gwalior,2017,1,2314121.6
17727,Gwalior,2017,2,2314121.6
17727,Gwalior,2017,3,2314121.6
17727,Gwalior,2017,4,2314121.6
17727,Gwalior,2017,5,2314121.6
17727,Gwalior,2017,6,2314121.6
17727,Gwalior,2017,7,2314121.6
17727,Gwalior,2017,8,2314121.6
17727,Gwalior,2017,9,2314121.6
17727,Gwalior,2017,10,2314121.6
17727,Gwalior,2017,11,2314121.6
17727,Gwalior,2017,12,2314121.6
17727,Gwalior,2018,1,2341237.4
17727,Gwalior,2018,2,2341237.4
17727,Gwalior,2018,3,2341237.4
17727,Gwalior,2018,4,2341237.4
17727,Gwalior,2018,5,2341237.4
17727,Gwalior,2018,6,2341237.4
17727,Gwalior,2018,7,2341237.4
17727,Gwalior,2018,8,2341237.4
17727,Gwalior,2018,9,2341237.4
17727,Gwalior,2018,10,2341237.4
17727,Gwalior,2018,11,2341237.4
17727,Gwalior,2018,12,2341237.4
17727,Gwalior,2019,1,2368353.2
17727,Gwalior,2019,2,2368353.2
17727,Gwalior,2019,3,2368353.2
17727,Gwalior,2019,4,2368353.2
17727,Gwalior,2019,5,2368353.2
17727,Gwalior,2019,6,2368353.2
17727,Gwalior,2019,7,2368353.2
17727,Gwalior,2019,8,2368353.2
17727,Gwalior,2019,9,2368353.2
17727,Gwalior,2019,10,2368353.2
17727,Gwalior,2019,11,2368353.2
17727,Gwalior,2019,12,2368353.2
17727,Gwalior,2020,1,2395469.0
17727,Gwalior,2020,2,2395469.0
17727,Gwalior,2020,3,2395469.0
17727,Gwalior,2020,4,2395469.0
17727,Gwalior,2020,5,2395469.0
17727,Gwalior,2020,6,2395469.0
17727,Gwalior,2020,7,2395469.0
17727,Gwalior,2020,8,2395469.0
17727,Gwalior,2020,9,2395469.0
17727,Gwalior,2020,10,2395469.0
17727,Gwalior,2020,11,2395469.0
17727,Gwalior,2020,12,2395469.0
17727,Gwalior,2021,1,2416298.0
17727,Gwalior,2021,2,2416298.0
17727,Gwalior,2021,3,2416298.0
17727,Gwalior,2021,4,2416298.0
17727,Gwalior,2021,5,2416298.0
17727,Gwalior,2021,6,2416298.0
17727,Gwalior,2021,7,2416298.0
17727,Gwalior,2021,8,2416298.0
17727,Gwalior,2021,9,2416298.0
17727,Gwalior,2021,10,2416298.0
17727,Gwalior,2021,11,2416298.0
17727,Gwalior,2021,12,2416298.0
17727,Gwalior,2022,1,2437127.0
17727,Gwalior,2022,2,2437127.0
17727,Gwalior,2022,3,2437127.0
17727,Gwalior,2022,4,2437127.0
17727,Gwalior,2022,5,2437127.0
17727,Gwalior,2022,6,2437127.0
17727,Gwalior,2022,7,2437127.0
17727,Gwalior,2022,8,2437127.0
17727,Gwalior,2022,9,2437127.0
17727,Gwalior,2022,10,2437127.0
17727,Gwalior,2022,11,2437127.0
17727,Gwalior,2022,12,2437127.0
17727,Gwalior,2023,1,2457956.0
17727,Gwalior,2023,2,2457956.0
17727,Gwalior,2023,3,2457956.0
17727,Gwalior,2023,4,2457956.0
17727,Gwalior,2023,5,2457956.0
17727,Gwalior,2023,6,2457956.0
17727,Gwalior,2023,7,2457956.0
17727,Gwalior,2023,8,2457956.0
17727,Gwalior,2023,9,2457956.0
17727,Gwalior,2023,10,2457956.0
17727,Gwalior,2023,11,2457956.0
17727,Gwalior,2023,12,2457956.0
17727,Gwalior,2024,1,2478785.0
17727,Gwalior,2024,2,2478785.0
17727,Gwalior,2024,3,2478785.0
17727,Gwalior,2024,4,2478785.0
17727,Gwalior,2024,5,2478785.0
17727,Gwalior,2024,6,2478785.0
17727,Gwalior,2024,7,2478785.0
17727,Gwalior,2024,8,2478785.0
17727,Gwalior,2024,9,2478785.0
17727,Gwalior,2024,10,2478785.0
17727,Gwalior,2024,11,2478785.0
17727,Gwalior,2024,12,2478785.0
17727,Gwalior,2025,1,2499614.0
17727,Gwalior,2025,2,2499614.0
17727,Gwalior,2025,3,2499614.0
17727,Gwalior,2025,4,2499614.0
17727,Gwalior,2025,5,2499614.0
17727,Gwalior,2025,6,2499614.0
17727,Gwalior,2025,7,2499614.0
17727,Gwalior,2025,8,2499614.0
17727,Gwalior,2025,9,2499614.0
17727,Gwalior,2025,10,2499614.0
17727,Gwalior,2025,11,2499614.0
17727,Gwalior,2025,12,2499614.0
70173,Harda,2015,1,649161.0
70173,Harda,2015,2,649161.0
70173,Harda,2015,3,649161.0
70173,Harda,2015,4,649161.0
70173,Harda,2015,5,649161.0
70173,Harda,2015,6,649161.0
70173,Harda,2015,7,649161.0
70173,Harda,2015,8,649161.0
70173,Harda,2015,9,649161.0
70173,Harda,2015,10,649161.0
70173,Harda,2015,11,649161.0
70173,Harda,2015,12,649161.0
70173,Harda,2016,1,655718.4
70173,Harda,2016,2,655718.4
70173,Harda,2016,3,655718.4
70173,Harda,2016,4,655718.4
70173,Harda,2016,5,655718.4
70173,Harda,2016,6,655718.4
70173,Harda,2016,7,655718.4
70173,Harda,2016,8,655718.4
70173,Harda,2016,9,655718.4
70173,Harda,2016,10,655718.4
70173,Harda,2016,11,655718.4
70173,Harda,2016,12,655718.4
70173,Harda,2017,1,662275.8
70173,Harda,2017,2,662275.8
70173,Harda,2017,3,662275.8
70173,Harda,2017,4,662275.8
70173,Harda,2017,5,662275.8
70173,Harda,2017,6,662275.8
70173,Harda,2017,7,662275.8
70173,Harda,2017,8,662275.8
70173,Harda,2017,9,662275.8
70173,Harda,2017,10,662275.8
70173,Harda,2017,11,662275.8
70173,Harda,2017,12,662275.8
70173,Harda,2018,1,668833.2
70173,Harda,2018,2,668833.2
70173,Harda,2018,3,668833.2
70173,Harda,2018,4,668833.2
70173,Harda,2018,5,668833.2
70173,Harda,2018,6,668833.2
70173,Harda,2018,7,668833.2
70173,Harda,2018,8,668833.2
70173,Harda,2018,9,668833.2
70173,Harda,2018,10,668833.2
70173,Harda,2018,11,668833.2
70173,Harda,2018,12,668833.2
70173,Harda,2019,1,675390.6
70173,Harda,2019,2,675390.6
70173,Harda,2019,3,675390.6
70173,Harda,2019,4,675390.6
70173,Harda,2019,5,675390.6
70173,Harda,2019,6,675390.6
70173,Harda,2019,7,675390.6
70173,Harda,2019,8,675390.6
70173,Harda,2019,9,675390.6
70173,Harda,2019,10,675390.6
70173,Harda,2019,11,675390.6
70173,Harda,2019,12,675390.6
70173,Harda,2020,1,681948.0
70173,Harda,2020,2,681948.0
70173,Harda,2020,3,681948.0
70173,Harda,2020,4,681948.0
70173,Harda,2020,5,681948.0
70173,Harda,2020,6,681948.0
70173,Harda,2020,7,681948.0
70173,Harda,2020,8,681948.0
70173,Harda,2020,9,681948.0
70173,Harda,2020,10,681948.0
70173,Harda,2020,11,681948.0
70173,Harda,2020,12,681948.0
70173,Harda,2021,1,687565.2
70173,Harda,2021,2,687565.2
70173,Harda,2021,3,687565.2
70173,Harda,2021,4,687565.2
70173,Harda,2021,5,687565.2
70173,Harda,2021,6,687565.2
70173,Harda,2021,7,687565.2
70173,Harda,2021,8,687565.2
70173,Harda,2021,9,687565.2
70173,Harda,2021,10,687565.2
70173,Harda,2021,11,687565.2
70173,Harda,2021,12,687565.2
70173,Harda,2022,1,693182.4
70173,Harda,2022,2,693182.4
70173,Harda,2022,3,693182.4
70173,Harda,2022,4,693182.4
70173,Harda,2022,5,693182.4
70173,Harda,2022,6,693182.4
70173,Harda,2022,7,693182.4
70173,Harda,2022,8,693182.4
70173,Harda,2022,9,693182.4
70173,Harda,2022,10,693182.4
70173,Harda,2022,11,693182.4
70173,Harda,2022,12,693182.4
70173,Harda,2023,1,698799.6
70173,Harda,2023,2,698799.6
70173,Harda,2023,3,698799.6
70173,Harda,2023,4,698799.6
70173,Harda,2023,5,698799.6
70173,Harda,2023,6,698799.6
70173,Harda,2023,7,698799.6
70173,Harda,2023,8,698799.6
70173,Harda,2023,9,698799.6
70173,Harda,2023,10,698799.6
70173,Harda,2023,11,698799.6
70173,Harda,2023,12,698799.6
70173,Harda,2024,1,704416.8
70173,Harda,2024,2,704416.8
70173,Harda,2024,3,704416.8
70173,Harda,2024,4,704416.8
70173,Harda,2024,5,704416.8
70173,Harda,2024,6,704416.8
70173,Harda,2024,7,704416.8
70173,Harda,2024,8,704416.8
70173,Harda,2024,9,704416.8
70173,Harda,2024,10,704416.8
70173,Harda,2024,11,704416.8
70173,Harda,2024,12,704416.8
70173,Harda,2025,1,710034.0
70173,Harda,2025,2,710034.0
70173,Harda,2025,3,710034.0
70173,Harda,2025,4,710034.0
70173,Harda,2025,5,710034.0
70173,Harda,2025,6,710034.0
70173,Harda,2025,7,710034.0
70173,Harda,2025,8,710034.0
70173,Harda,2025,9,710034.0
70173,Harda,2025,10,710034.0
70173,Harda,2025,11,710034.0
70173,Harda,2025,12,710034.0
17728,Hoshangabad,2015,1,1368609.0
17728,Hoshangabad,2015,2,1368609.0
17728,Hoshangabad,2015,3,1368609.0
17728,Hoshangabad,2015,4,1368609.0
17728,Hoshangabad,2015,5,1368609.0
17728,Hoshangabad,2015,6,1368609.0
17728,Hoshangabad,2015,7,1368609.0
17728,Hoshangabad,2015,8,1368609.0
17728,Hoshangabad,2015,9,1368609.0
17728,Hoshangabad,2015,10,1368609.0
17728,Hoshangabad,2015,11,1368609.0
17728,Hoshangabad,2015,12,1368609.0
17728,Hoshangabad,2016,1,1382396.2
17728,Hoshangabad,2016,2,1382396.2
17728,Hoshangabad,2016,3,1382396.2
17728,Hoshangabad,2016,4,1382396.2
17728,Hoshangabad,2016,5,1382396.2
17728,Hoshangabad,2016,6,1382396.2
17728,Hoshangabad,2016,7,1382396.2
17728,Hoshangabad,2016,8,1382396.2
17728,Hoshangabad,2016,9,1382396.2
17728,Hoshangabad,2016,10,1382396.2
17728,Hoshangabad,2016,11,1382396.2
17728,Hoshangabad,2016,12,1382396.2
17728,Hoshangabad,2017,1,1396183.4
17728,Hoshangabad,2017,2,1396183.4
17728,Hoshangabad,2017,3,1396183.4
17728,Hoshangabad,2017,4,1396183.4
17728,Hoshangabad,2017,5,1396183.4
17728,Hoshangabad,2017,6,1396183.4
17728,Hoshangabad,2017,7,1396183.4
17728,Hoshangabad,2017,8,1396183.4
17728,Hoshangabad,2017,9,1396183.4
17728,Hoshangabad,2017,10,1396183.4
17728,Hoshangabad,2017,11,1396183.4
17728,Hoshangabad,2017,12,1396183.4
17728,Hoshangabad,2018,1,1409970.6
17728,Hoshangabad,2018,2,1409970.6
17728,Hoshangabad,2018,3,1409970.6
17728,Hoshangabad,2018,4,1409970.6
17728,Hoshangabad,2018,5,1409970.6
17728,Hoshangabad,2018,6,1409970.6
17728,Hoshangabad,2018,7,1409970.6
17728,Hoshangabad,2018,8,1409970.6
17728,Hoshangabad,2018,9,1409970.6
17728,Hoshangabad,2018,10,1409970.6
17728,Hoshangabad,2018,11,1409970.6
17728,Hoshangabad,2018,12,1409970.6
17728,Hoshangabad,2019,1,1423757.8
17728,Hoshangabad,2019,2,1423757.8
17728,Hoshangabad,2019,3,1423757.8
17728,Hoshangabad,2019,4,1423757.8
17728,Hoshangabad,2019,5,1423757.8
17728,Hoshangabad,2019,6,1423757.8
17728,Hoshangabad,2019,7,1423757.8
17728,Hoshangabad,2019,8,1423757.8
17728,Hoshangabad,2019,9,1423757.8
17728,Hoshangabad,2019,10,1423757.8
17728,Hoshangabad,2019,11,1423757.8
17728,Hoshangabad,2019,12,1423757.8
17728,Hoshangabad,2020,1,1437545.0
17728,Hoshangabad,2020,2,1437545.0
17728,Hoshangabad,2020,3,1437545.0
17728,Hoshangabad,2020,4,1437545.0
17728,Hoshangabad,2020,5,1437545.0
17728,Hoshangabad,2020,6,1437545.0
17728,Hoshangabad,2020,7,1437545.0
17728,Hoshangabad,2020,8,1437545.0
17728,Hoshangabad,2020,9,1437545.0
17728,Hoshangabad,2020,10,1437545.0
17728,Hoshangabad,2020,11,1437545.0
17728,Hoshangabad,2020,12,1437545.0
17728,Hoshangabad,2021,1,1449898.0
17728,Hoshangabad,2021,2,1449898.0
17728,Hoshangabad,2021,3,1449898.0
17728,Hoshangabad,2021,4,1449898.0
17728,Hoshangabad,2021,5,1449898.0
17728,Hoshangabad,2021,6,1449898.0
17728,Hoshangabad,2021,7,1449898.0
17728,Hoshangabad,2021,8,1449898.0
17728,Hoshangabad,2021,9,1449898.0
17728,Hoshangabad,2021,10,1449898.0
17728,Hoshangabad,2021,11,1449898.0
17728,Hoshangabad,2021,12,1449898.0
17728,Hoshangabad,2022,1,1462251.0
17728,Hoshangabad,2022,2,1462251.0
17728,Hoshangabad,2022,3,1462251.0
17728,Hoshangabad,2022,4,1462251.0
17728,Hoshangabad,2022,5,1462251.0
17728,Hoshangabad,2022,6,1462251.0
17728,Hoshangabad,2022,7,1462251.0
17728,Hoshangabad,2022,8,1462251.0
17728,Hoshangabad,2022,9,1462251.0
17728,Hoshangabad,2022,10,1462251.0
17728,Hoshangabad,2022,11,1462251.0
17728,Hoshangabad,2022,12,1462251.0
17728,Hoshangabad,2023,1,1474604.0
17728,Hoshangabad,2023,2,1474604.0
17728,Hoshangabad,2023,3,1474604.0
17728,Hoshangabad,2023,4,1474604.0
17728,Hoshangabad,2023,5,1474604.0
17728,Hoshangabad,2023,6,1474604.0
17728,Hoshangabad,2023,7,1474604.0
17728,Hoshangabad,2023,8,1474604.0
17728,Hoshangabad,2023,9,1474604.0
17728,Hoshangabad,2023,10,1474604.0
17728,Hoshangabad,2023,11,1474604.0
17728,Hoshangabad,2023,12,1474604.0
17728,Hoshangabad,2024,1,1486957.0
17728,Hoshangabad,2024,2,1486957.0
17728,Hoshangabad,2024,3,1486957.0
17728,Hoshangabad,2024,4,1486957.0
17728,Hoshangabad,2024,5,1486957.0
17728,Hoshangabad,2024,6,1486957.0
17728,Hoshangabad,2024,7,1486957.0
17728,Hoshangabad,2024,8,1486957.0
17728,Hoshangabad,2024,9,1486957.0
17728,Hoshangabad,2024,10,1486957.0
17728,Hoshangabad,2024,11,1486957.0
17728,Hoshangabad,2024,12,1486957.0
17728,Hoshangabad,2025,1,1499310.0
17728,Hoshangabad,2025,2,1499310.0
17728,Hoshangabad,2025,3,1499310.0
17728,Hoshangabad,2025,4,1499310.0
17728,Hoshangabad,2025,5,1499310.0
17728,Hoshangabad,2025,6,1499310.0
17728,Hoshangabad,2025,7,1499310.0
17728,Hoshangabad,2025,8,1499310.0
17728,Hoshangabad,2025,9,1499310.0
17728,Hoshangabad,2025,10,1499310.0
17728,Hoshangabad,2025,11,1499310.0
17728,Hoshangabad,2025,12,1499310.0
17729,Indore,2015,1,3732522.0
17729,Indore,2015,2,3732522.0
17729,Indore,2015,3,3732522.0
17729,Indore,2015,4,3732522.0
17729,Indore,2015,5,3732522.0
17729,Indore,2015,6,3732522.0
17729,Indore,2015,7,3732522.0
17729,Indore,2015,8,3732522.0
17729,Indore,2015,9,3732522.0
17729,Indore,2015,10,3732522.0
17729,Indore,2015,11,3732522.0
17729,Indore,2015,12,3732522.0
17729,Indore,2016,1,3823444.0
17729,Indore,2016,2,3823444.0
17729,Indore,2016,3,3823444.0
17729,Indore,2016,4,3823444.0
17729,Indore,2016,5,3823444.0
17729,Indore,2016,6,3823444.0
17729,Indore,2016,7,3823444.0
17729,Indore,2016,8,3823444.0
17729,Indore,2016,9,3823444.0
17729,Indore,2016,10,3823444.0
17729,Indore,2016,11,3823444.0
17729,Indore,2016,12,3823444.0
17729,Indore,2017,1,3914366.0
17729,Indore,2017,2,3914366.0
17729,Indore,2017,3,3914366.0
17729,Indore,2017,4,3914366.0
17729,Indore,2017,5,3914366.0
17729,Indore,2017,6,3914366.0
17729,Indore,2017,7,3914366.0
17729,Indore,2017,8,3914366.0
17729,Indore,2017,9,3914366.0
17729,Indore,2017,10,3914366.0
17729,Indore,2017,11,3914366.0
17729,Indore,2017,12,3914366.0
17729,Indore,2018,1,4005288.0
17729,Indore,2018,2,4005288.0
17729,Indore,2018,3,4005288.0
17729,Indore,2018,4,4005288.0
17729,Indore,2018,5,4005288.0
17729,Indore,2018,6,4005288.0
17729,Indore,2018,7,4005288.0
17729,Indore,2018,8,4005288.0
17729,Indore,2018,9,4005288.0
17729,Indore,2018,10,4005288.0
17729,Indore,2018,11,4005288.0
17729,Indore,2018,12,4005288.0
17729,Indore,2019,1,4096210.0
17729,Indore,2019,2,4096210.0
17729,Indore,2019,3,4096210.0
17729,Indore,2019,4,4096210.0
17729,Indore,2019,5,4096210.0
17729,Indore,2019,6,4096210.0
17729,Indore,2019,7,4096210.0
17729,Indore,2019,8,4096210.0
17729,Indore,2019,9,4096210.0
17729,Indore,2019,10,4096210.0
17729,Indore,2019,11,4096210.0
17729,Indore,2019,12,4096210.0
17729,Indore,2020,1,4187132.0
17729,Indore,2020,2,4187132.0
17729,Indore,2020,3,4187132.0
17729,Indore,2020,4,4187132.0
17729,Indore,2020,5,4187132.0
17729,Indore,2020,6,4187132.0
17729,Indore,2020,7,4187132.0
17729,Indore,2020,8,4187132.0
17729,Indore,2020,9,4187132.0
17729,Indore,2020,10,4187132.0
17729,Indore,2020,11,4187132.0
17729,Indore,2020,12,4187132.0
17729,Indore,2021,1,4253102.6
17729,Indore,2021,2,4253102.6
17729,Indore,2021,3,4253102.6
17729,Indore,2021,4,4253102.6
17729,Indore,2021,5,4253102.6
17729,Indore,2021,6,4253102.6
17729,Indore,2021,7,4253102.6
17729,Indore,2021,8,4253102.6
17729,Indore,2021,9,4253102.6
17729,Indore,2021,10,4253102.6
17729,Indore,2021,11,4253102.6
17729,Indore,2021,12,4253102.6
17729,Indore,2022,1,4319073.2
17729,Indore,2022,2,4319073.2
17729,Indore,2022,3,4319073.2
17729,Indore,2022,4,4319073.2
17729,Indore,2022,5,4319073.2
17729,Indore,2022,6,4319073.2
17729,Indore,2022,7,4319073.2
17729,Indore,2022,8,4319073.2
17729,Indore,2022,9,4319073.2
17729,Indore,2022,10,4319073.2
17729,Indore,2022,11,4319073.2
17729,Indore,2022,12,4319073.2
17729,Indore,2023,1,4385043.8
17729,Indore,2023,2,4385043.8
17729,Indore,2023,3,4385043.8
17729,Indore,2023,4,4385043.8
17729,Indore,2023,5,4385043.8
17729,Indore,2023,6,4385043.8
17729,Indore,2023,7,4385043.8
17729,Indore,2023,8,4385043.8
17729,Indore,2023,9,4385043.8
17729,Indore,2023,10,4385043.8
17729,Indore,2023,11,4385043.8
17729,Indore,2023,12,4385043.8
17729,Indore,2024,1,4451014.4
17729,Indore,2024,2,4451014.4
17729,Indore,2024,3,4451014.4
17729,Indore,2024,4,4451014.4
17729,Indore,2024,5,4451014.4
17729,Indore,2024,6,4451014.4
17729,Indore,2024,7,4451014.4
17729,Indore,2024,8,4451014.4
17729,Indore,2024,9,4451014.4
17729,Indore,2024,10,4451014.4
17729,Indore,2024,11,4451014.4
17729,Indore,2024,12,4451014.4
17729,Indore,2025,1,4516985.0
17729,Indore,2025,2,4516985.0
17729,Indore,2025,3,4516985.0
17729,Indore,2025,4,4516985.0
17729,Indore,2025,5,4516985.0
17729,Indore,2025,6,4516985.0
17729,Indore,2025,7,4516985.0
17729,Indore,2025,8,4516985.0
17729,Indore,2025,9,4516985.0
17729,Indore,2025,10,4516985.0
17729,Indore,2025,11,4516985.0
17729,Indore,2025,12,4516985.0
17730,Jabalpur,2015,1,2334656.0
17730,Jabalpur,2015,2,2334656.0
17730,Jabalpur,2015,3,2334656.0
17730,Jabalpur,2015,4,2334656.0
17730,Jabalpur,2015,5,2334656.0
17730,Jabalpur,2015,6,2334656.0
17730,Jabalpur,2015,7,2334656.0
17730,Jabalpur,2015,8,2334656.0
17730,Jabalpur,2015,9,2334656.0
17730,Jabalpur,2015,10,2334656.0
17730,Jabalpur,2015,11,2334656.0
17730,Jabalpur,2015,12,2334656.0
17730,Jabalpur,2016,1,2363627.8
17730,Jabalpur,2016,2,2363627.8
17730,Jabalpur,2016,3,2363627.8
17730,Jabalpur,2016,4,2363627.8
17730,Jabalpur,2016,5,2363627.8
17730,Jabalpur,2016,6,2363627.8
17730,Jabalpur,2016,7,2363627.8
17730,Jabalpur,2016,8,2363627.8
17730,Jabalpur,2016,9,2363627.8
17730,Jabalpur,2016,10,2363627.8
17730,Jabalpur,2016,11,2363627.8
17730,Jabalpur,2016,12,2363627.8
17730,Jabalpur,2017,1,2392599.6
17730,Jabalpur,2017,2,2392599.6
17730,Jabalpur,2017,3,2392599.6
17730,Jabalpur,2017,4,2392599.6
17730,Jabalpur,2017,5,2392599.6
17730,Jabalpur,2017,6,2392599.6
17730,Jabalpur,2017,7,2392599.6
17730,Jabalpur,2017,8,2392599.6
17730,Jabalpur,2017,9,2392599.6
17730,Jabalpur,2017,10,2392599.6
17730,Jabalpur,2017,11,2392599.6
17730,Jabalpur,2017,12,2392599.6
17730,Jabalpur,2018,1,2421571.4
17730,Jabalpur,2018,2,2421571.4
17730,Jabalpur,2018,3,2421571.4
17730,Jabalpur,2018,4,2421571.4
17730,Jabalpur,2018,5,2421571.4
17730,Jabalpur,2018,6,2421571.4
17730,Jabalpur,2018,7,2421571.4
17730,Jabalpur,2018,8,2421571.4
17730,Jabalpur,2018,9,2421571.4
17730,Jabalpur,2018,10,2421571.4
17730,Jabalpur,2018,11,2421571.4
17730,Jabalpur,2018,12,2421571.4
17730,Jabalpur,2019,1,2450543.2
17730,Jabalpur,2019,2,2450543.2
17730,Jabalpur,2019,3,2450543.2
17730,Jabalpur,2019,4,2450543.2
17730,Jabalpur,2019,5,2450543.2
17730,Jabalpur,2019,6,2450543.2
17730,Jabalpur,2019,7,2450543.2
17730,Jabalpur,2019,8,2450543.2
17730,Jabalpur,2019,9,2450543.2
17730,Jabalpur,2019,10,2450543.2
17730,Jabalpur,2019,11,2450543.2
17730,Jabalpur,2019,12,2450543.2
17730,Jabalpur,2020,1,2479515.0
17730,Jabalpur,2020,2,2479515.0
17730,Jabalpur,2020,3,2479515.0
17730,Jabalpur,2020,4,2479515.0
17730,Jabalpur,2020,5,2479515.0
17730,Jabalpur,2020,6,2479515.0
17730,Jabalpur,2020,7,2479515.0
17730,Jabalpur,2020,8,2479515.0
17730,Jabalpur,2020,9,2479515.0
17730,Jabalpur,2020,10,2479515.0
17730,Jabalpur,2020,11,2479515.0
17730,Jabalpur,2020,12,2479515.0
17730,Jabalpur,2021,1,2508713.8
17730,Jabalpur,2021,2,2508713.8
17730,Jabalpur,2021,3,2508713.8
17730,Jabalpur,2021,4,2508713.8
17730,Jabalpur,2021,5,2508713.8
17730,Jabalpur,2021,6,2508713.8
17730,Jabalpur,2021,7,2508713.8
17730,Jabalpur,2021,8,2508713.8
17730,Jabalpur,2021,9,2508713.8
17730,Jabalpur,2021,10,2508713.8
17730,Jabalpur,2021,11,2508713.8
17730,Jabalpur,2021,12,2508713.8
17730,Jabalpur,2022,1,2537912.6
17730,Jabalpur,2022,2,2537912.6
17730,Jabalpur,2022,3,2537912.6
17730,Jabalpur,2022,4,2537912.6
17730,Jabalpur,2022,5,2537912.6
17730,Jabalpur,2022,6,2537912.6
17730,Jabalpur,2022,7,2537912.6
17730,Jabalpur,2022,8,2537912.6
17730,Jabalpur,2022,9,2537912.6
17730,Jabalpur,2022,10,2537912.6
17730,Jabalpur,2022,11,2537912.6
17730,Jabalpur,2022,12,2537912.6
17730,Jabalpur,2023,1,2567111.4
17730,Jabalpur,2023,2,2567111.4
17730,Jabalpur,2023,3,2567111.4
17730,Jabalpur,2023,4,2567111.4
17730,Jabalpur,2023,5,2567111.4
17730,Jabalpur,2023,6,2567111.4
17730,Jabalpur,2023,7,2567111.4
17730,Jabalpur,2023,8,2567111.4
17730,Jabalpur,2023,9,2567111.4
17730,Jabalpur,2023,10,2567111.4
17730,Jabalpur,2023,11,2567111.4
17730,Jabalpur,2023,12,2567111.4
17730,Jabalpur,2024,1,2596310.2
17730,Jabalpur,2024,2,2596310.2
17730,Jabalpur,2024,3,2596310.2
17730,Jabalpur,2024,4,2596310.2
17730,Jabalpur,2024,5,2596310.2
17730,Jabalpur,2024,6,2596310.2
17730,Jabalpur,2024,7,2596310.2
17730,Jabalpur,2024,8,2596310.2
17730,Jabalpur,2024,9,2596310.2
17730,Jabalpur,2024,10,2596310.2
17730,Jabalpur,2024,11,2596310.2
17730,Jabalpur,2024,12,2596310.2
17730,Jabalpur,2025,1,2625509.0
17730,Jabalpur,2025,2,2625509.0
17730,Jabalpur,2025,3,2625509.0
17730,Jabalpur,2025,4,2625509.0
17730,Jabalpur,2025,5,2625509.0
17730,Jabalpur,2025,6,2625509.0
17730,Jabalpur,2025,7,2625509.0
17730,Jabalpur,2025,8,2625509.0
17730,Jabalpur,2025,9,2625509.0
17730,Jabalpur,2025,10,2625509.0
17730,Jabalpur,2025,11,2625509.0
17730,Jabalpur,2025,12,2625509.0
17731,Jhabua,2015,1,1950214.0
17731,Jhabua,2015,2,1950214.0
17731,Jhabua,2015,3,1950214.0
17731,Jhabua,2015,4,1950214.0
17731,Jhabua,2015,5,1950214.0
17731,Jhabua,2015,6,1950214.0
17731,Jhabua,2015,7,1950214.0
17731,Jhabua,2015,8,1950214.0
17731,Jhabua,2015,9,1950214.0
17731,Jhabua,2015,10,1950214.0
17731,Jhabua,2015,11,1950214.0
17731,Jhabua,2015,12,1950214.0
17731,Jhabua,2016,1,1977468.4
17731,Jhabua,2016,2,1977468.4
17731,Jhabua,2016,3,1977468.4
17731,Jhabua,2016,4,1977468.4
17731,Jhabua,2016,5,1977468.4
17731,Jhabua,2016,6,1977468.4
17731,Jhabua,2016,7,1977468.4
17731,Jhabua,2016,8,1977468.4
17731,Jhabua,2016,9,1977468.4
17731,Jhabua,2016,10,1977468.4
17731,Jhabua,2016,11,1977468.4
17731,Jhabua,2016,12,1977468.4
17731,Jhabua,2017,1,2004722.8
17731,Jhabua,2017,2,2004722.8
17731,Jhabua,2017,3,2004722.8
17731,Jhabua,2017,4,2004722.8
